Block Type,96well,,,,,,,,,,,,,,,,,,,
Chemistry,TAQMAN,,,,,,,,,,,,,,,,,,,
Experiment File Name,D:\Applied Biosystems\StepOne Software v2.1\experiments\Ana\Lauren\Ofav_Lauren_Plate6.eds,,,,,,,,,,,,,,,,,,,
Experiment Run End Time,2016-09-30 19:32:34 PM EDT,,,,,,,,,,,,,,,,,,,
Instrument Type,steponeplus,,,,,,,,,,,,,,,,,,,
Passive Reference,ROX,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Well,Sample Name,Target Name,Task,Reporter,Quencher,Cт,Cт Mean,Cт SD,Quantity,Quantity Mean,Quantity SD,Automatic Ct Threshold,Ct Threshold,Automatic Baseline,Baseline Start,Baseline End,Comments,HIGHSD,NOAMP,EXPFAIL
C1,6-119A,D,UNKNOWN,FAM,NFQ-MGB,22.7860221863,22.616027832,0.2404096723,,,,0,0.01,1,3,22,,N,N,Y
C2,6-37,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,Y,Y
C2,6-37,D,UNKNOWN,FAM,NFQ-MGB,23.6537666321,23.6549682617,0.0016980122,,,,0,0.01,1,3,22,,N,Y,Y
C3,6-99,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,Y,Y
C3,6-99,D,UNKNOWN,FAM,NFQ-MGB,24.781463623,25.0859680176,0.4306342304,,,,0,0.01,1,3,24,,N,Y,Y
C4,6-44,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,Y,Y
C4,6-44,D,UNKNOWN,FAM,NFQ-MGB,23.5085048676,23.5876464844,0.1119231507,,,,0,0.01,1,3,22,,N,Y,Y
C5,6-7,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,Y,Y
C5,6-7,D,UNKNOWN,FAM,NFQ-MGB,23.4545516968,23.2981071472,0.2212446481,,,,0,0.01,1,3,22,,N,Y,Y
C6,6-118,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,Y,Y
C6,6-118,D,UNKNOWN,FAM,NFQ-MGB,22.9939060211,23.0504188538,0.0799198672,,,,0,0.01,1,3,22,,N,Y,Y
C7,6-21,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,Y,Y,Y
C7,6-21,D,UNKNOWN,FAM,NFQ-MGB,23.2941913605,23.7772331238,0.6831228733,,,,0,0.01,1,3,22,,Y,Y,Y
C8,6-50,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,Y,Y
C8,6-50,D,UNKNOWN,FAM,NFQ-MGB,24.4535007477,24.5190887451,0.0927540883,,,,0,0.01,1,3,23,,N,Y,Y
C9,6-39,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,Y,Y
C9,6-39,D,UNKNOWN,FAM,NFQ-MGB,24.0008354187,23.7931003571,0.2937817276,,,,0,0.01,1,3,23,,N,Y,Y
C10,6-1,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,38.5741577148,,,,,0,0.01,1,3,39,,N,Y,Y
C10,6-1,D,UNKNOWN,FAM,NFQ-MGB,24.4240226746,24.4520893097,0.0396922156,,,,0,0.01,1,3,23,,N,Y,Y
C11,6-119B,C,UNKNOWN,VIC,NFQ-MGB,36.0357017517,33.2076644897,3.9994499683,,,,0,0.01,1,3,39,,Y,N,Y
C11,6-119B,D,UNKNOWN,FAM,NFQ-MGB,22.3769435883,23.5267715454,1.6261008978,,,,0,0.01,1,3,21,,Y,N,Y
C12,NTC,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,Y,Y
C12,NTC,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,Y,Y
D1,6-119A,B,UNKNOWN,FAM,NFQ-MGB,33.597442627,34.6542510986,1.4945502281,,,,0,0.01,1,3,33,,Y,N,N
D2,6-37,B,UNKNOWN,FAM,NFQ-MGB,37.6012077332,36.6139335632,1.3962165117,,,,0,0.01,1,3,35,,Y,N,N
D3,6-99,B,UNKNOWN,FAM,NFQ-MGB,37.0152702332,36.785572052,0.3248422742,,,,0,0.01,1,3,35,,N,N,N
D4,6-44,B,UNKNOWN,FAM,NFQ-MGB,Undetermined,37.4137153625,,,,,0,0.01,1,3,39,,N,Y,Y
D5,6-7,B,UNKNOWN,FAM,NFQ-MGB,33.9582176208,33.8523483276,0.1497190893,,,,0,0.01,1,3,33,,N,N,N
D6,6-118,B,UNKNOWN,FAM,NFQ-MGB,35.8167724609,36.359954834,0.7681759,,,,0,0.01,1,3,35,,Y,N,N
D7,6-21,B,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,Y,Y
D8,6-50,B,UNKNOWN,FAM,NFQ-MGB,38.4063873291,37.9967308044,0.5793418288,,,,0,0.01,1,3,35,,Y,N,N
D9,6-39,B,UNKNOWN,FAM,NFQ-MGB,33.7666282654,34.1850357056,0.5917174816,,,,0,0.01,1,3,33,,Y,N,N
D10,6-1,B,UNKNOWN,FAM,NFQ-MGB,39.6722297668,38.8986320496,1.0940324068,,,,0,0.01,1,3,39,,Y,N,Y
D11,6-119B,B,UNKNOWN,FAM,NFQ-MGB,34.6725921631,33.8049812317,1.2269871235,,,,0,0.01,1,3,34,,Y,N,N
D12,NTC,B,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,N,Y
E1,6-119A,B,UNKNOWN,FAM,NFQ-MGB,35.7110557556,34.6542510986,1.4945502281,,,,0,0.01,1,3,35,,Y,N,N
E2,6-37,B,UNKNOWN,FAM,NFQ-MGB,35.6266593933,36.6139335632,1.3962165117,,,,0,0.01,1,3,35,,Y,N,N
E3,6-99,B,UNKNOWN,FAM,NFQ-MGB,36.5558738708,36.785572052,0.3248422742,,,,0,0.01,1,3,35,,N,N,N
E4,6-44,B,UNKNOWN,FAM,NFQ-MGB,37.4137153625,37.4137153625,,,,,0,0.01,1,3,35,,N,N,N
E5,6-7,B,UNKNOWN,FAM,NFQ-MGB,33.7464828491,33.8523483276,0.1497190893,,,,0,0.01,1,3,33,,N,N,N
E6,6-118,B,UNKNOWN,FAM,NFQ-MGB,36.903137207,36.359954834,0.7681759,,,,0,0.01,1,3,35,,Y,N,N
E7,6-21,B,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,N,Y
E8,6-50,B,UNKNOWN,FAM,NFQ-MGB,37.5870742798,37.9967308044,0.5793418288,,,,0,0.01,1,3,35,,Y,N,N
E9,6-39,B,UNKNOWN,FAM,NFQ-MGB,34.6034431458,34.1850357056,0.5917174816,,,,0,0.01,1,3,34,,Y,N,N
E10,6-1,B,UNKNOWN,FAM,NFQ-MGB,38.1250343323,38.8986320496,1.0940324068,,,,0,0.01,1,3,35,,Y,N,N
E11,6-119B,B,UNKNOWN,FAM,NFQ-MGB,32.9373703003,33.8049812317,1.2269871235,,,,0,0.01,1,3,32,,Y,N,N
E12,NTC,B,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,N,Y
F1,6-119A,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,37.9628067017,,,,,0,0.01,1,3,39,,N,N,Y
F1,6-119A,D,UNKNOWN,FAM,NFQ-MGB,22.4460315704,22.616027832,0.2404096723,,,,0,0.01,1,3,21,,N,N,Y
F2,6-37,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,Y,Y
F2,6-37,D,UNKNOWN,FAM,NFQ-MGB,23.656167984,23.6549682617,0.0016980122,,,,0,0.01,1,3,22,,N,Y,Y
F3,6-99,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,Y,Y
F3,6-99,D,UNKNOWN,FAM,NFQ-MGB,25.3904724121,25.0859680176,0.4306342304,,,,0,0.01,1,3,24,,N,Y,Y
F4,6-44,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,Y,Y
F4,6-44,D,UNKNOWN,FAM,NFQ-MGB,23.6667881012,23.5876464844,0.1119231507,,,,0,0.01,1,3,22,,N,Y,Y
F5,6-7,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,Y,Y
F5,6-7,D,UNKNOWN,FAM,NFQ-MGB,23.141664505,23.2981071472,0.2212446481,,,,0,0.01,1,3,22,,N,Y,Y
F6,6-118,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,Y,Y
F6,6-118,D,UNKNOWN,FAM,NFQ-MGB,23.1069297791,23.0504188538,0.0799198672,,,,0,0.01,1,3,22,,N,Y,Y
F7,6-21,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,Y,Y,Y
F7,6-21,D,UNKNOWN,FAM,NFQ-MGB,24.2602729797,23.7772331238,0.6831228733,,,,0,0.01,1,3,23,,Y,Y,Y
F8,6-50,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,Y,Y
F8,6-50,D,UNKNOWN,FAM,NFQ-MGB,24.5846748352,24.5190887451,0.0927540883,,,,0,0.01,1,3,23,,N,Y,Y
F9,6-39,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,Y,Y
F9,6-39,D,UNKNOWN,FAM,NFQ-MGB,23.5853652954,23.7931003571,0.2937817276,,,,0,0.01,1,3,22,,N,Y,Y
F10,6-1,C,UNKNOWN,VIC,NFQ-MGB,38.5741577148,38.5741577148,,,,,0,0.01,1,3,39,,N,Y,Y
F10,6-1,D,UNKNOWN,FAM,NFQ-MGB,24.4801559448,24.4520893097,0.0396922156,,,,0,0.01,1,3,23,,N,Y,Y
F11,6-119B,C,UNKNOWN,VIC,NFQ-MGB,30.3796253204,33.2076644897,3.9994499683,,,,0,0.01,1,3,29,,Y,N,N
F11,6-119B,D,UNKNOWN,FAM,NFQ-MGB,24.6765975952,23.5267715454,1.6261008978,,,,0,0.01,1,3,23,,Y,N,N
F12,NTC,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,Y,Y
F12,NTC,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,Y,Y
G1,6-119A,Ofav,UNKNOWN,FAM,NFQ-MGB,23.4669723511,23.3687782288,0.1388661116,,,,0,0.01,1,3,22,,N,N,N
G2,6-37,Ofav,UNKNOWN,FAM,NFQ-MGB,22.9234218597,23.1879043579,0.3740333915,,,,0,0.01,1,3,21,,N,N,N
G3,6-99,Ofav,UNKNOWN,FAM,NFQ-MGB,23.9452533722,23.6159934998,0.4656424224,,,,0,0.01,1,3,22,,N,N,N
G4,6-44,Ofav,UNKNOWN,FAM,NFQ-MGB,23.0077114105,23.470199585,0.6540583968,,,,0,0.01,1,3,21,,Y,N,N
G5,6-7,Ofav,UNKNOWN,FAM,NFQ-MGB,23.6995792389,23.8235054016,0.1752567142,,,,0,0.01,1,3,22,,N,N,N
G6,6-118,Ofav,UNKNOWN,FAM,NFQ-MGB,23.6425800323,22.891418457,1.0623042583,,,,0,0.01,1,3,22,,Y,N,N
G7,6-21,Ofav,UNKNOWN,FAM,NFQ-MGB,22.9532527924,23.7475280762,1.1232762337,,,,0,0.01,1,3,22,,Y,N,N
G8,6-50,Ofav,UNKNOWN,FAM,NFQ-MGB,22.5953159332,22.4914588928,0.1468773782,,,,0,0.01,1,3,21,,N,N,N
G9,6-39,Ofav,UNKNOWN,FAM,NFQ-MGB,22.636592865,22.7824268341,0.2062403709,,,,0,0.01,1,3,21,,N,N,N
G10,6-1,Ofav,UNKNOWN,FAM,NFQ-MGB,23.1924610138,22.5470314026,0.9127739668,,,,0,0.01,1,3,22,,Y,N,N
G11,6-119B,Ofav,UNKNOWN,FAM,NFQ-MGB,22.1854782104,22.9514770508,1.0832872391,,,,0,0.01,1,3,21,,Y,N,N
G12,NTC,Ofav,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,N,Y
H1,6-119A,A,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,N,Y
H2,6-37,A,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,N,Y
H3,6-99,A,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,N,Y
H4,6-44,A,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,N,Y
H5,6-7,A,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,N,Y
H6,6-118,A,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,N,Y
H7,6-21,A,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,N,Y
H8,6-50,A,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,N,Y
H9,6-39,A,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,N,Y
H10,6-1,A,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,N,Y
H11,6-119B,A,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,N,Y
H12,NTC,A,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,N,Y
