Block Type,96well,,,,,,,,,,,,,,,,,,,
Chemistry,TAQMAN,,,,,,,,,,,,,,,,,,,
Experiment File Name,D:\Applied Biosystems\StepOne Software v2.1\experiments\Ana\Lauren\Ofav_Lauren.eds,,,,,,,,,,,,,,,,,,,
Experiment Run End Time,2016-09-28 16:11:28 PM EDT,,,,,,,,,,,,,,,,,,,
Instrument Type,steponeplus,,,,,,,,,,,,,,,,,,,
Passive Reference,ROX,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Well,Sample Name,Target Name,Task,Reporter,Quencher,Cт,Cт Mean,Cт SD,Quantity,Quantity Mean,Quantity SD,Automatic Ct Threshold,Ct Threshold,Automatic Baseline,Baseline Start,Baseline End,Comments,HIGHSD,NOAMP,EXPFAIL
C4,6-37,Ofav,UNKNOWN,FAM,NFQ-MGB,23.2894515991,23.0507545471,0.337569952,,,,0,0.01,1,3,22,,N,N,N
C5,6-37,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,Y,Y,Y
C5,6-37,D,UNKNOWN,FAM,NFQ-MGB,23.3555202484,24.1793441772,1.1650615931,,,,0,0.01,1,3,22,,Y,Y,Y
C6,6-37,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,Y,Y,Y
C6,6-37,D,UNKNOWN,FAM,NFQ-MGB,25.0031661987,24.1793441772,1.1650615931,,,,0,0.01,1,3,24,,Y,Y,Y
C7,6-109,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,Y,Y
C7,6-109,D,UNKNOWN,FAM,NFQ-MGB,24.7703437805,24.7195777893,0.0717926025,,,,0,0.01,1,3,24,,N,Y,Y
C8,6-109,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,Y,Y
C8,6-109,D,UNKNOWN,FAM,NFQ-MGB,24.6688137054,24.7195777893,0.0717926025,,,,0,0.01,1,3,24,,N,Y,Y
C9,6-109,Ofav,UNKNOWN,FAM,NFQ-MGB,23.1079521179,23.1237773895,0.0223803129,,,,0,0.01,1,3,22,,N,N,N
C10,6-109,Ofav,UNKNOWN,FAM,NFQ-MGB,23.1396026611,23.1237773895,0.0223803129,,,,0,0.01,1,3,22,,N,N,N
C11,6-109,B,UNKNOWN,FAM,NFQ-MGB,37.2719612122,37.2719612122,,,,,0,0.01,1,3,35,,N,N,N
C12,6-109,A,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,N,Y
D1,7-58,A,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,N,Y
D2,7-58,B,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,Y,Y
D3,7-58,Ofav,UNKNOWN,FAM,NFQ-MGB,23.305021286,23.1643848419,0.1988899708,,,,0,0.01,1,3,22,,N,N,N
D4,7-58,Ofav,UNKNOWN,FAM,NFQ-MGB,23.0237483978,23.1643848419,0.1988899708,,,,0,0.01,1,3,22,,N,N,N
D5,7-58,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,Y,Y
D5,7-58,D,UNKNOWN,FAM,NFQ-MGB,25.0706501007,25.0163669586,0.0767679587,,,,0,0.01,1,3,24,,N,Y,Y
D6,7-58,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,Y,Y
D6,7-58,D,UNKNOWN,FAM,NFQ-MGB,24.9620838165,25.0163669586,0.0767679587,,,,0,0.01,1,3,24,,N,Y,Y
D7,7-40,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,Y,Y
D7,7-40,D,UNKNOWN,FAM,NFQ-MGB,24.3779678345,24.3291053772,0.0691033006,,,,0,0.01,1,3,23,,N,Y,Y
D8,7-40,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,Y,Y
D8,7-40,D,UNKNOWN,FAM,NFQ-MGB,24.2802410126,24.3291053772,0.0691033006,,,,0,0.01,1,3,23,,N,Y,Y
D9,7-40,Ofav,UNKNOWN,FAM,NFQ-MGB,23.4612998962,23.4275665283,0.0477048382,,,,0,0.01,1,3,22,,N,N,N
D10,7-40,Ofav,UNKNOWN,FAM,NFQ-MGB,23.3938350677,23.4275665283,0.0477048382,,,,0,0.01,1,3,22,,N,N,N
D11,7-40,B,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,Y,Y
D12,7-40,A,UNKNOWN,FAM,NFQ-MGB,39.978603363,39.978603363,,,,,0,0.01,1,3,39,,N,N,Y
E1,7-74,A,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,N,Y
E2,7-74,B,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,Y,Y
E3,7-74,Ofav,UNKNOWN,FAM,NFQ-MGB,22.957868576,22.9610862732,0.0045518596,,,,0,0.01,1,3,22,,N,N,N
E4,7-74,Ofav,UNKNOWN,FAM,NFQ-MGB,22.9643058777,22.9610862732,0.0045518596,,,,0,0.01,1,3,22,,N,N,N
E5,7-74,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,Y,Y
E5,7-74,D,UNKNOWN,FAM,NFQ-MGB,24.144990921,24.1945476532,0.0700838044,,,,0,0.01,1,3,23,,N,Y,Y
E6,7-74,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,Y,Y
E6,7-74,D,UNKNOWN,FAM,NFQ-MGB,24.2441043854,24.1945476532,0.0700838044,,,,0,0.01,1,3,23,,N,Y,Y
E7,8-3,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,Y,Y
E7,8-3,D,UNKNOWN,FAM,NFQ-MGB,24.7288665771,24.737405777,0.0120762521,,,,0,0.01,1,3,24,,N,Y,Y
E8,8-3,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,Y,Y
E8,8-3,D,UNKNOWN,FAM,NFQ-MGB,24.7459449768,24.737405777,0.0120762521,,,,0,0.01,1,3,24,,N,Y,Y
E9,8-3,Ofav,UNKNOWN,FAM,NFQ-MGB,23.5558452606,23.4809322357,0.1059430167,,,,0,0.01,1,3,22,,N,N,N
E10,8-3,Ofav,UNKNOWN,FAM,NFQ-MGB,23.4060192108,23.4809322357,0.1059430167,,,,0,0.01,1,3,22,,N,N,N
E11,8-3,B,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,Y,Y
E12,8-3,A,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,N,Y
F1,7-49,A,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,N,Y
F2,7-49,B,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,Y,Y
F3,7-49,Ofav,UNKNOWN,FAM,NFQ-MGB,24.7166538239,24.7794113159,0.0887524933,,,,0,0.01,1,3,23,,N,N,N
F4,7-49,Ofav,UNKNOWN,FAM,NFQ-MGB,24.842168808,24.7794113159,0.0887524933,,,,0,0.01,1,3,23,,N,N,N
F5,7-49,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,Y,Y
F5,7-49,D,UNKNOWN,FAM,NFQ-MGB,25.7944221497,25.7077560425,0.1225643829,,,,0,0.01,1,3,25,,N,Y,Y
F6,7-49,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,Y,Y
F6,7-49,D,UNKNOWN,FAM,NFQ-MGB,25.6210899353,25.7077560425,0.1225643829,,,,0,0.01,1,3,24,,N,Y,Y
F7,4-54,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,Y,Y
F7,4-54,D,UNKNOWN,FAM,NFQ-MGB,23.6880092621,23.5918159485,0.136036545,,,,0,0.01,1,3,23,,N,Y,Y
F8,4-54,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,Y,Y
F8,4-54,D,UNKNOWN,FAM,NFQ-MGB,23.4956245422,23.5918159485,0.136036545,,,,0,0.01,1,3,22,,N,Y,Y
F9,4-54,Ofav,UNKNOWN,FAM,NFQ-MGB,22.432598114,22.3553276062,0.109275654,,,,0,0.01,1,3,21,,N,N,N
F10,4-54,Ofav,UNKNOWN,FAM,NFQ-MGB,22.2780590057,22.3553276062,0.109275654,,,,0,0.01,1,3,21,,N,N,N
F11,4-54,B,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,Y,Y
F12,4-54,A,UNKNOWN,FAM,NFQ-MGB,36.6481246948,36.6481246948,,,,,0,0.01,1,3,34,,N,N,N
G1,7-50,A,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,N,Y
G2,7-50,B,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,Y,Y
G3,7-50,Ofav,UNKNOWN,FAM,NFQ-MGB,24.2242221832,24.1461524963,0.1104058623,,,,0,0.01,1,3,23,,N,N,N
G4,7-50,Ofav,UNKNOWN,FAM,NFQ-MGB,24.0680847168,24.1461524963,0.1104058623,,,,0,0.01,1,3,23,,N,N,N
G5,7-50,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,Y,Y
G5,7-50,D,UNKNOWN,FAM,NFQ-MGB,26.2441654205,25.9751091003,0.3805017471,,,,0,0.01,1,3,25,,N,Y,Y
G6,7-50,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,Y,Y
G6,7-50,D,UNKNOWN,FAM,NFQ-MGB,25.7060546875,25.9751091003,0.3805017471,,,,0,0.01,1,3,25,,N,Y,Y
G7,6-7,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,Y,Y
G7,6-7,D,UNKNOWN,FAM,NFQ-MGB,23.1369991302,23.1390571594,0.0029118415,,,,0,0.01,1,3,22,,N,Y,Y
G8,6-7,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,Y,Y
G8,6-7,D,UNKNOWN,FAM,NFQ-MGB,23.1411170959,23.1390571594,0.0029118415,,,,0,0.01,1,3,22,,N,Y,Y
G9,6-7,Ofav,UNKNOWN,FAM,NFQ-MGB,22.8701858521,22.7805366516,0.1267844588,,,,0,0.01,1,3,22,,N,N,N
G10,6-7,Ofav,UNKNOWN,FAM,NFQ-MGB,22.6908855438,22.7805366516,0.1267844588,,,,0,0.01,1,3,22,,N,N,N
G11,6-7,B,UNKNOWN,FAM,NFQ-MGB,31.7355918884,31.7355918884,,,,,0,0.01,1,3,31,,N,N,N
G12,6-7,A,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,N,Y
H1,NTC,A,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,N,Y
H2,NTC,B,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,N,Y
H3,NTC,Ofav,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,N,Y
H4,NTC,Ofav,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,N,Y
H5,NTC,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,Y,Y
H5,NTC,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,Y,Y
H6,NTC,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,Y,Y
H6,NTC,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,Y,Y
H7,8-21,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,Y,Y
H7,8-21,D,UNKNOWN,FAM,NFQ-MGB,23.9039726257,24.0511131287,0.2080881,,,,0,0.01,1,3,23,,N,Y,Y
H8,8-21,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,Y,Y
H8,8-21,D,UNKNOWN,FAM,NFQ-MGB,24.1982536316,24.0511131287,0.2080881,,,,0,0.01,1,3,23,,N,Y,Y
H9,8-21,Ofav,UNKNOWN,FAM,NFQ-MGB,24.8744773865,24.9975700378,0.174079299,,,,0,0.01,1,3,24,,N,N,N
H10,8-21,Ofav,UNKNOWN,FAM,NFQ-MGB,25.1206626892,24.9975700378,0.174079299,,,,0,0.01,1,3,24,,N,N,N
H11,8-21,B,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,N,Y
H12,8-21,A,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,N,Y
